subportadora[97], 0xF5AC,
subportadora[98], 0xF334,
subportadora[99], 0xF593,
subportadora[100], 0xFBE3,
subportadora[101], 0x03C1,
subportadora[102], 0x0A34,
subportadora[103], 0x0CCB,
subportadora[104], 0x0A8C,
subportadora[105], 0x044F,
subportadora[106], 0xFC72,
subportadora[107], 0xF5ED,
subportadora[108], 0xF336,
subportadora[109], 0xF556,
subportadora[110], 0xFB7E,
subportadora[111], 0x035A,
subportadora[112], 0x09F2,
subportadora[113], 0x0CC7,
subportadora[114], 0x0AC7,
subportadora[115], 0x04B4,
subportadora[116], 0xFCDA,
subportadora[117], 0xF630,
subportadora[118], 0xF33C,
subportadora[119], 0xF51C,
subportadora[120], 0xFB1B,
subportadora[121], 0x02F2,
subportadora[122], 0x09AD,
subportadora[123], 0x0CBF,
subportadora[124], 0x0B00,
subportadora[125], 0x0517,
subportadora[126], 0xFD42,
subportadora[127], 0xF676,
subportadora[128], 0xF346,
subportadora[129], 0xF4E5,
subportadora[130], 0xFAB8,
subportadora[131], 0x0289,
subportadora[132], 0x0966,
subportadora[133], 0x0CB4,
subportadora[134], 0x0B35,
subportadora[135], 0x0578,
subportadora[136], 0xFDAB,
subportadora[137], 0xF6BF,
subportadora[138], 0xF353,
subportadora[139], 0xF4B2,
subportadora[140], 0xFA57,
subportadora[141], 0x0220,
subportadora[142], 0x091C,
subportadora[143], 0x0CA6,
subportadora[144], 0x0B67,
subportadora[145], 0x05D9,
subportadora[146], 0xFE15,
subportadora[147], 0xF70A,
subportadora[148], 0xF363,
subportadora[149], 0xF481,
subportadora[150], 0xF9F8,
subportadora[151], 0x01B6,
subportadora[152], 0x08CF,
subportadora[153], 0x0C93,
subportadora[154], 0x0B96,
subportadora[155], 0x0637,
subportadora[156], 0xFE7F,
subportadora[157], 0xF758,
subportadora[158], 0xF377,
subportadora[159], 0xF453,
subportadora[160], 0xF99A,
subportadora[161], 0x014B,
subportadora[162], 0x0880,
subportadora[163], 0x0C7E,
subportadora[164], 0x0BC2,
subportadora[165], 0x0694,
subportadora[166], 0xFEEA,
subportadora[167], 0xF7A8,
subportadora[168], 0xF38E,
subportadora[169], 0xF429,
subportadora[170], 0xF93E,
subportadora[171], 0x00E1,
subportadora[172], 0x082F,
subportadora[173], 0x0C65,
subportadora[174], 0x0BEB,
subportadora[175], 0x06EF,
subportadora[176], 0xFF55,
subportadora[177], 0xF7FB,
subportadora[178], 0xF3A9,
subportadora[179], 0xF402,
subportadora[180], 0xF8E4,
subportadora[181], 0x0075,
subportadora[182], 0x07DB,
subportadora[183], 0x0C48,
subportadora[184], 0x0C10,
subportadora[185], 0x0748,
subportadora[186], 0xFFC0,
subportadora[187], 0xF84F,
subportadora[188], 0xF3C7,
subportadora[189], 0xF3DE,
subportadora[190], 0xF88C,
