dstSUM[74], 0x0116,
dstSUM[75], 0x0684,
dstSUM[76], 0x09CE,
dstSUM[77], 0x091E,
dstSUM[78], 0x042E,
dstSUM[79], 0xFC74,
dstSUM[80], 0xF49E,
dstSUM[81], 0xEFA1,
dstSUM[82], 0xEF8E,
dstSUM[83], 0xF4C9,
dstSUM[84], 0xFDD6,
dstSUM[85], 0x07D1,
dstSUM[86], 0x0F74,
dstSUM[87], 0x1244,
dstSUM[88], 0x0F74,
dstSUM[89], 0x0825,
dstSUM[90], 0xFEFB,
dstSUM[91], 0xF722,
dstSUM[92], 0xF326,
dstSUM[93], 0xF40D,
dstSUM[94], 0xF905,
dstSUM[95], 0xFFC8,
dstSUM[96], 0x0583,
dstSUM[97], 0x07ED,
dstSUM[98], 0x062D,
dstSUM[99], 0x0129,
dstSUM[100], 0xFB23,
dstSUM[101], 0xF6CE,
dstSUM[102], 0xF63E,
dstSUM[103], 0xFA0B,
dstSUM[104], 0x0110,
dstSUM[105], 0x08C7,
dstSUM[106], 0x0E41,
dstSUM[107], 0x0F3E,
dstSUM[108], 0x0B16,
dstSUM[109], 0x02FC,
dstSUM[110], 0xF999,
dstSUM[111], 0xF21A,
dstSUM[112], 0xEF0D,
dstSUM[113], 0xF170,
dstSUM[114], 0xF855,
dstSUM[115], 0x0142,
dstSUM[116], 0x0912,
dstSUM[117], 0x0D22,
dstSUM[118], 0x0C49,
dstSUM[119], 0x072F,
dstSUM[120], 0x000A,
dstSUM[121], 0xF9BB,
dstSUM[122], 0xF6B5,
dstSUM[123], 0xF809,
dstSUM[124], 0xFD07,
dstSUM[125], 0x0382,
dstSUM[126], 0x08B7,
dstSUM[127], 0x0A5B,
dstSUM[128], 0x0787,
dstSUM[129], 0x011E,
dstSUM[130], 0xF976,
dstSUM[131], 0xF37A,
dstSUM[132], 0xF198,
dstSUM[133], 0xF4BD,
dstSUM[134], 0xFC06,
dstSUM[135], 0x04FB,
dstSUM[136], 0x0C7E,
dstSUM[137], 0x0FEC,
dstSUM[138], 0x0E14,
dstSUM[139], 0x07A8,
dstSUM[140], 0xFEFA,
dstSUM[141], 0xF721,
dstSUM[142], 0xF2D4,
dstSUM[143], 0xF36D,
dstSUM[144], 0xF871,
dstSUM[145], 0xFFC9,
dstSUM[146], 0x068C,
dstSUM[147], 0x0A26,
dstSUM[148], 0x094C,
dstSUM[149], 0x0478,
dstSUM[150], 0xFDB6,
dstSUM[151], 0xF7D2,
dstSUM[152], 0xF545,
dstSUM[153], 0xF738,
dstSUM[154], 0xFD12,
dstSUM[155], 0x04A9,
dstSUM[156], 0x0B11,
dstSUM[157], 0x0DC0,
dstSUM[158], 0x0B82,
dstSUM[159], 0x04F8,
dstSUM[160], 0xFC61,
dstSUM[161], 0xF4CB,
dstSUM[162], 0xF0F3,
dstSUM[163], 0xF23A,
dstSUM[164], 0xF82B,
dstSUM[165], 0x009F,
dstSUM[166], 0x088A,
dstSUM[167], 0x0D21,
dstSUM[168], 0x0CDF,
dstSUM[169], 0x080A,
dstSUM[170], 0x0098,
dstSUM[171], 0xF96F,
dstSUM[172], 0xF545,
dstSUM[173], 0xF599,
dstSUM[174], 0xFA29,
dstSUM[175], 0x0110,
dstSUM[176], 0x0785,
dstSUM[177], 0x0AE7,
dstSUM[178], 0x09CA,
dstSUM[179], 0x0488,
dstSUM[180], 0xFD17,
dstSUM[181], 0xF655,
dstSUM[182], 0xF2EC,
dstSUM[183], 0xF448,
dstSUM[184], 0xFA13,
dstSUM[185], 0x0245,
dstSUM[186], 0x09E8,
dstSUM[187], 0x0E2F,
dstSUM[188], 0x0D84,
dstSUM[189], 0x0821,
dstSUM[190], 0xFFFB,
