dstSamps[0], 0x4834,
dstSamps[1], 0xF560,
dstSamps[2], 0x4888,
dstSamps[3], 0xCB75,
dstSamps[4], 0x5C19,
dstSamps[5], 0x8000,
dstSamps[6], 0x0BFD,
dstSamps[7], 0xB1FD,
dstSamps[8], 0x315C,
dstSamps[9], 0xAA06,
dstSamps[10], 0x7FFF,
dstSamps[11], 0xF285,
dstSamps[12], 0x53C5,
dstSamps[13], 0xD1BA,
dstSamps[14], 0x5022,
dstSamps[15], 0x8000,
dstSamps[16], 0x0F18,
dstSamps[17], 0xA635,
dstSamps[18], 0x2B43,
dstSamps[19], 0xB576,
dstSamps[20], 0x7FFF,
dstSamps[21], 0xEF2C,
dstSamps[22], 0x6010,
dstSamps[23], 0xD7A5,
dstSamps[24], 0x453D,
dstSamps[25], 0x8000,
dstSamps[26], 0x12AE,
dstSamps[27], 0x9968,
dstSamps[28], 0x2587,
dstSamps[29], 0xBFCE,
dstSamps[30], 0x7FFF,
dstSamps[31], 0xEB59,
dstSamps[32], 0x6D5C,
dstSamps[33], 0xDD31,
dstSamps[34], 0x3B72,
dstSamps[35], 0x81D0,
dstSamps[36], 0x16BC,
dstSamps[37], 0x8BA4,
dstSamps[38], 0x202E,
dstSamps[39], 0xC906,
dstSamps[40], 0x74B1,
dstSamps[41], 0xE711,
dstSamps[42], 0x7B97,
dstSamps[43], 0xE257,
dstSamps[44], 0x32CE,
dstSamps[45], 0x943E,
dstSamps[46], 0x1B3E,
dstSamps[47], 0x8000,
dstSamps[48], 0x1B3E,
dstSamps[49], 0xD10F,
dstSamps[50], 0x636A,
dstSamps[51], 0xE257,
dstSamps[52], 0x7FFF,
dstSamps[53], 0xE711,
dstSamps[54], 0x2B5E,
dstSamps[55], 0xA460,
dstSamps[56], 0x202E,
dstSamps[57], 0x8000,
dstSamps[58], 0x16BC,
dstSamps[59], 0xD7E4,
dstSamps[60], 0x5470,
dstSamps[61], 0xDD31,
dstSamps[62], 0x7FFF,
dstSamps[63], 0xEB59,
dstSamps[64], 0x2529,
dstSamps[65], 0xB228,
dstSamps[66], 0x2587,
dstSamps[67], 0x8000,
dstSamps[68], 0x12AE,
dstSamps[69], 0xDD7A,
dstSamps[70], 0x47D7,
dstSamps[71], 0xD7A5,
dstSamps[72], 0x7FFF,
dstSamps[73], 0xEF2C,
dstSamps[74], 0x2033,
dstSamps[75], 0xBD8D,
dstSamps[76], 0x2B43,
dstSamps[77], 0x8000,
dstSamps[78], 0x0F18,
dstSamps[79], 0xE1CD,
dstSamps[80], 0x3DAC,
dstSamps[81], 0xD1BA,
dstSamps[82], 0x7FFF,
dstSamps[83], 0xF285,
dstSamps[84], 0x1C83,
dstSamps[85], 0xC67E,
dstSamps[86], 0x315C,
dstSamps[87], 0x8000,
dstSamps[88], 0x0BFD,
dstSamps[89], 0xE4DA,
dstSamps[90], 0x35F6,
dstSamps[91], 0xCB75,
dstSamps[92], 0x7FFF,
dstSamps[93], 0xF560,
dstSamps[94], 0x1A1E,
dstSamps[95], 0xCCF0,
dstSamps[96], 0x37CB,
dstSamps[97], 0x8000,
dstSamps[98], 0x0961,
dstSamps[99], 0xE69A,
dstSamps[100], 0x30C4,
dstSamps[101], 0xC4DD,
dstSamps[102], 0x7FFF,
dstSamps[103], 0xF7BA,
dstSamps[104], 0x1907,
dstSamps[105], 0xD0DA,
dstSamps[106], 0x3E8A,
dstSamps[107], 0x8000,
dstSamps[108], 0x0748,
dstSamps[109], 0xE70C,
dstSamps[110], 0x2E18,
dstSamps[111], 0xBDFA,
dstSamps[112], 0x7FFF,
dstSamps[113], 0xF992,
dstSamps[114], 0x193A,
dstSamps[115], 0xD245,
dstSamps[116], 0x4590,
dstSamps[117], 0x8000,
dstSamps[118], 0x05B3,
dstSamps[119], 0xE631,
dstSamps[120], 0x2DF6,
dstSamps[121], 0xB6D3,
dstSamps[122], 0x7FFF,
dstSamps[123], 0xFAE5,
dstSamps[124], 0x1AB9,
dstSamps[125], 0xD129,
dstSamps[126], 0x4CD7,
dstSamps[127], 0x8000,
dstSamps[128], 0x04A4,
dstSamps[129], 0xE408,
dstSamps[130], 0x305E,
dstSamps[131], 0xAF70,
dstSamps[132], 0x7FFF,
dstSamps[133], 0xFBB0,
dstSamps[134], 0x1D88,
dstSamps[135], 0xCD7B,
dstSamps[136], 0x5455,
dstSamps[137], 0x8000,
dstSamps[138], 0x041C,
dstSamps[139], 0xE095,
dstSamps[140], 0x354E,
dstSamps[141], 0xA7D8,
dstSamps[142], 0x7FFF,
dstSamps[143], 0xFBF3,
